school,size,sector,pracad,disclim,himinty,meanses,pupil,minority,sex,ses,mathach
s8009,716,Catholic,0.68,-0.933,0,0.522,p5768,No,Male,0.522,9.718
s8009,716,Catholic,0.68,-0.933,0,0.522,p5769,Yes,Male,0.892,9.78
s8009,716,Catholic,0.68,-0.933,0,0.522,p5770,Yes,Male,-0.388,19.686
s8009,716,Catholic,0.68,-0.933,0,0.522,p5771,No,Male,0.042,18.604
s8009,716,Catholic,0.68,-0.933,0,0.522,p5772,No,Male,0.302,6.153
s8009,716,Catholic,0.68,-0.933,0,0.522,p5773,No,Male,1.072,22.373
s8009,716,Catholic,0.68,-0.933,0,0.522,p5774,No,Male,0.002,13.331
s8009,716,Catholic,0.68,-0.933,0,0.522,p5775,No,Male,0.612,7.824
s8009,716,Catholic,0.68,-0.933,0,0.522,p5776,No,Male,-0.358,11.307
s8009,716,Catholic,0.68,-0.933,0,0.522,p5777,No,Male,0.502,18.814
s8009,716,Catholic,0.68,-0.933,0,0.522,p5778,No,Male,0.662,16.452
s8009,716,Catholic,0.68,-0.933,0,0.522,p5779,Yes,Male,0.652,9.311
s8009,716,Catholic,0.68,-0.933,0,0.522,p5780,No,Male,1.072,17.305
s8009,716,Catholic,0.68,-0.933,0,0.522,p5781,Yes,Male,0.792,-1.524
s8009,716,Catholic,0.68,-0.933,0,0.522,p5782,Yes,Male,-0.268,13.108
s8009,716,Catholic,0.68,-0.933,0,0.522,p5783,No,Male,0.382,14.931
s8009,716,Catholic,0.68,-0.933,0,0.522,p5784,No,Male,0.632,6.568
s8009,716,Catholic,0.68,-0.933,0,0.522,p5785,No,Male,0.452,14.061
s8009,716,Catholic,0.68,-0.933,0,0.522,p5786,Yes,Male,-0.618,20.828
s8009,716,Catholic,0.68,-0.933,0,0.522,p5787,No,Male,0.792,10.58
s8009,716,Catholic,0.68,-0.933,0,0.522,p5788,No,Male,0.672,13.147
s8009,716,Catholic,0.68,-0.933,0,0.522,p5789,Yes,Male,0.852,21.497
s8009,716,Catholic,0.68,-0.933,0,0.522,p5790,Yes,Male,-0.778,16.785
s8150,868,Catholic,0.67,-0.057,0,0.312,p5791,No,Female,0.322,12.693
s8150,868,Catholic,0.67,-0.057,0,0.312,p5792,No,Female,0.202,18.295
s8150,868,Catholic,0.67,-0.057,0,0.312,p5793,No,Female,-0.278,13.881
s8150,868,Catholic,0.67,-0.057,0,0.312,p5794,No,Female,1.182,21.186
s8150,868,Catholic,0.67,-0.057,0,0.312,p5795,No,Female,0.852,17.769
s8150,868,Catholic,0.67,-0.057,0,0.312,p5796,No,Male,0.032,10.399
s8150,868,Catholic,0.67,-0.057,0,0.312,p5797,No,Female,0.722,12.088
s8150,868,Catholic,0.67,-0.057,0,0.312,p5798,No,Female,0.302,7.369
s8150,868,Catholic,0.67,-0.057,0,0.312,p5799,No,Female,-0.358,8.555
s8150,868,Catholic,0.67,-0.057,0,0.312,p5800,No,Male,-0.318,14.947
s8150,868,Catholic,0.67,-0.057,0,0.312,p5801,No,Female,1.072,13.543
s8150,868,Catholic,0.67,-0.057,0,0.312,p5802,Yes,Female,0.902,16.405
s8150,868,Catholic,0.67,-0.057,0,0.312,p5803,No,Female,1.012,11.288
s8150,868,Catholic,0.67,-0.057,0,0.312,p5804,No,Female,-1.578,17.756
s8150,868,Catholic,0.67,-0.057,0,0.312,p5805,No,Male,1.132,13.66
s8150,868,Catholic,0.67,-0.057,0,0.312,p5806,No,Female,-0.198,24.355
s8150,868,Catholic,0.67,-0.057,0,0.312,p5807,Yes,Female,0.812,17.045
s8150,868,Catholic,0.67,-0.057,0,0.312,p5808,No,Male,-0.468,18.368
s8150,868,Catholic,0.67,-0.057,0,0.312,p5809,No,Male,0.612,17.82
s8150,868,Catholic,0.67,-0.057,0,0.312,p5810,No,Female,-0.548,5.523
s8150,868,Catholic,0.67,-0.057,0,0.312,p5811,No,Male,1.102,16.475
s8150,868,Catholic,0.67,-0.057,0,0.312,p5812,No,Male,-0.328,22.854
s8150,868,Catholic,0.67,-0.057,0,0.312,p5813,No,Male,-0.588,19.189
s8150,868,Catholic,0.67,-0.057,0,0.312,p5814,No,Female,1.072,17.889
s8150,868,Catholic,0.67,-0.057,0,0.312,p5815,No,Female,0.042,6.878
s8150,868,Catholic,0.67,-0.057,0,0.312,p5816,No,Female,0.532,22.854
s8150,868,Catholic,0.67,-0.057,0,0.312,p5817,No,Male,0.462,13.313
s8150,868,Catholic,0.67,-0.057,0,0.312,p5818,No,Female,0.542,18.002
s8150,868,Catholic,0.67,-0.057,0,0.312,p5819,No,Female,0.752,10.482
s8150,868,Catholic,0.67,-0.057,0,0.312,p5820,Yes,Male,0.582,6.106
s8150,868,Catholic,0.67,-0.057,0,0.312,p5821,No,Male,-0.208,13.779
s8150,868,Catholic,0.67,-0.057,0,0.312,p5822,No,Female,-0.638,17.846
s8150,868,Catholic,0.67,-0.057,0,0.312,p5823,No,Male,1.212,6.772
s8150,868,Catholic,0.67,-0.057,0,0.312,p5824,No,Female,0.752,23.58
s8150,868,Catholic,0.67,-0.057,0,0.312,p5825,No,Female,0.282,14.843
s8150,868,Catholic,0.67,-0.057,0,0.312,p5826,No,Female,0.512,15.244
s8150,868,Catholic,0.67,-0.057,0,0.312,p5827,No,Female,0.302,3.347
s8150,868,Catholic,0.67,-0.057,0,0.312,p5828,No,Male,-0.108,12.782
s8150,868,Catholic,0.67,-0.057,0,0.312,p5829,No,Male,0.282,20.296
s8150,868,Catholic,0.67,-0.057,0,0.312,p5830,No,Female,-0.118,14.334
s8150,868,Catholic,0.67,-0.057,0,0.312,p5831,No,Female,0.312,13.557
s8150,868,Catholic,0.67,-0.057,0,0.312,p5832,No,Female,-0.118,15.888
s8150,868,Catholic,0.67,-0.057,0,0.312,p5833,No,Male,0.602,14.356
s8150,868,Catholic,0.67,-0.057,0,0.312,p5834,Yes,Male,0.812,19.893
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5835,No,Male,-0.138,23.772
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5836,No,Male,-0.438,14.389
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5837,No,Male,0.222,20.781
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5838,No,Male,-0.138,24.252
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5839,No,Male,-0.298,20.564
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5840,No,Male,-0.038,14.879
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5841,No,Male,0.592,18.788
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5842,No,Male,0.942,14.578
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5843,No,Male,1.192,17.03
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5844,No,Male,0.062,20.945
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5845,No,Male,-0.678,11.244
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5846,No,Male,0.332,10.989
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5847,No,Male,0.192,12.644
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5848,No,Male,0.092,10.442
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5849,No,Male,-0.858,-0.179
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5850,No,Male,-0.498,10.661
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5851,No,Male,0.442,11.027
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5852,No,Male,0.732,14.89
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5853,No,Male,0.572,22.771
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5854,Yes,Male,-1.058,15.539
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5855,No,Male,1.192,18.822
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5856,No,Male,1.332,21.185
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5857,Yes,Male,-0.588,20.399
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5858,No,Male,0.282,21.797
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5859,No,Male,0.292,19.475
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5860,No,Male,0.402,10.665
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5861,No,Male,0.152,23.065
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5862,No,Male,0.762,17.969
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5863,No,Male,0.042,20.551
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5864,No,Male,-0.298,13.492
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5865,No,Male,1.122,18.215
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5866,No,Male,-0.428,18.196
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5867,No,Male,0.462,8.984
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5868,No,Male,1.342,19.679
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5869,No,Male,1.272,22.37
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5870,No,Male,1.452,22.685
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5871,No,Male,0.892,23.591
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5872,No,Male,0.842,5.55
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5873,No,Male,0.112,11.24
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5874,No,Male,0.112,15.648
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5875,Yes,Male,-0.588,19.391
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5876,No,Male,0.152,21.324
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5877,No,Male,1.132,15.071
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5878,No,Male,-0.158,13.869
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5879,No,Male,1.102,12.676
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5880,No,Male,0.732,9.695
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5881,No,Male,0.252,15.445
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5882,No,Male,0.032,12.608
s8165,1346,Catholic,0.6,-0.37,0,0.315,p5883,No,Male,0.502,22.447
s8175,1016,Public,0.42,1.033,1,-0.166,p5884,Yes,Female,0.602,12.09
s8175,1016,Public,0.42,1.033,1,-0.166,p5885,Yes,Male,-0.958,7.272
s8175,1016,Public,0.42,1.033,1,-0.166,p5886,No,Male,0.012,5.683
s8175,1016,Public,0.42,1.033,1,-0.166,p5887,No,Male,0.152,5.73
s8175,1016,Public,0.42,1.033,1,-0.166,p5888,No,Female,-0.468,7.097
s8175,1016,Public,0.42,1.033,1,-0.166,p5889,Yes,Female,-0.768,18.416
s8175,1016,Public,0.42,1.033,1,-0.166,p5890,Yes,Male,-0.068,15.927
s8175,1016,Public,0.42,1.033,1,-0.166,p5891,No,Male,-0.818,4.507
s8175,1016,Public,0.42,1.033,1,-0.166,p5892,No,Female,0.532,14.017
s8175,1016,Public,0.42,1.033,1,-0.166,p5893,Yes,Male,-0.218,9.202
s8175,1016,Public,0.42,1.033,1,-0.166,p5894,Yes,Male,0.622,3.514
s8175,1016,Public,0.42,1.033,1,-0.166,p5895,Yes,Female,0.112,13.703
s8175,1016,Public,0.42,1.033,1,-0.166,p5896,Yes,Male,1.022,14.958
s8175,1016,Public,0.42,1.033,1,-0.166,p5897,Yes,Female,-1.498,5.441
s8175,1016,Public,0.42,1.033,1,-0.166,p5898,Yes,Male,0.322,19.822
s8175,1016,Public,0.42,1.033,1,-0.166,p5899,Yes,Male,-0.478,23.689
s8175,1016,Public,0.42,1.033,1,-0.166,p5900,Yes,Male,-0.738,17.255
s8175,1016,Public,0.42,1.033,1,-0.166,p5901,No,Female,-0.298,11.531
s8175,1016,Public,0.42,1.033,1,-0.166,p5902,Yes,Female,-0.498,4.141
s8175,1016,Public,0.42,1.033,1,-0.166,p5903,Yes,Female,-0.798,10.793
s8175,1016,Public,0.42,1.033,1,-0.166,p5904,Yes,Female,0.592,10.244
s8175,1016,Public,0.42,1.033,1,-0.166,p5905,No,Male,0.792,6.351
s8175,1016,Public,0.42,1.033,1,-0.166,p5906,Yes,Female,-1.178,14.173
s8175,1016,Public,0.42,1.033,1,-0.166,p5907,Yes,Female,-0.148,5.284
s8175,1016,Public,0.42,1.033,1,-0.166,p5908,Yes,Male,-0.968,15.894
s8175,1016,Public,0.42,1.033,1,-0.166,p5909,Yes,Female,0.342,11.259
s8175,1016,Public,0.42,1.033,1,-0.166,p5910,No,Female,-0.298,4.705
s8175,1016,Public,0.42,1.033,1,-0.166,p5911,Yes,Female,-1.288,14.307
s8175,1016,Public,0.42,1.033,1,-0.166,p5912,Yes,Male,-1.058,3.792
s8175,1016,Public,0.42,1.033,1,-0.166,p5913,No,Male,0.472,24.479
s8175,1016,Public,0.42,1.033,1,-0.166,p5914,No,Male,0.962,15.825
s8175,1016,Public,0.42,1.033,1,-0.166,p5915,No,Male,-0.158,11.356
s8175,1016,Public,0.42,1.033,1,-0.166,p5916,No,Female,0.502,23.58
s8188,1896,Public,0.25,1.695,0,0.145,p5917,No,Male,0.382,23.487
s8188,1896,Public,0.25,1.695,0,0.145,p5918,No,Male,-0.308,3.545
s8188,1896,Public,0.25,1.695,0,0.145,p5919,No,Female,-0.268,16.653
s8188,1896,Public,0.25,1.695,0,0.145,p5920,No,Female,1.012,19.535
s8188,1896,Public,0.25,1.695,0,0.145,p5921,No,Female,-0.018,14.778
s8188,1896,Public,0.25,1.695,0,0.145,p5922,Yes,Female,-0.128,2.691
s8188,1896,Public,0.25,1.695,0,0.145,p5923,No,Female,-1.238,5.56
s8188,1896,Public,0.25,1.695,0,0.145,p5924,No,Female,0.552,7.77
s8188,1896,Public,0.25,1.695,0,0.145,p5925,Yes,Female,1.072,8.629
s8188,1896,Public,0.25,1.695,0,0.145,p5926,No,Female,-0.328,5.678
s8188,1896,Public,0.25,1.695,0,0.145,p5927,No,Female,-0.838,10.259
s8188,1896,Public,0.25,1.695,0,0.145,p5928,No,Male,-0.608,2.909
s8188,1896,Public,0.25,1.695,0,0.145,p5929,No,Male,1.022,9.751
s8188,1896,Public,0.25,1.695,0,0.145,p5930,No,Female,0.642,16.338
s8188,1896,Public,0.25,1.695,0,0.145,p5931,No,Female,0.182,15.216
s8188,1896,Public,0.25,1.695,0,0.145,p5932,No,Male,0.612,15.58
s8188,1896,Public,0.25,1.695,0,0.145,p5933,No,Female,0.722,18.042
s8188,1896,Public,0.25,1.695,0,0.145,p5934,Yes,Female,-0.358,5.127
s8188,1896,Public,0.25,1.695,0,0.145,p5935,No,Female,0.112,22.354
s8188,1896,Public,0.25,1.695,0,0.145,p5936,No,Female,-0.838,8.841
s8188,1896,Public,0.25,1.695,0,0.145,p5937,No,Female,0.212,14.848
s8188,1896,Public,0.25,1.695,0,0.145,p5938,No,Male,1.072,22.705
s8188,1896,Public,0.25,1.695,0,0.145,p5939,No,Female,0.142,12.023
s8188,1896,Public,0.25,1.695,0,0.145,p5940,Yes,Male,0.522,7.426
s8188,1896,Public,0.25,1.695,0,0.145,p5941,No,Female,0.242,22.365
s8188,1896,Public,0.25,1.695,0,0.145,p5942,No,Female,1.072,14.47
s8188,1896,Public,0.25,1.695,0,0.145,p5943,No,Female,-0.138,17.763
s8188,1896,Public,0.25,1.695,0,0.145,p5944,Yes,Female,-0.948,2.063
s8188,1896,Public,0.25,1.695,0,0.145,p5945,No,Male,-0.538,20.627
s8188,1896,Public,0.25,1.695,0,0.145,p5946,No,Female,1.152,15.196
s8193,106,Catholic,1,-1.186,0,-0.171,p5947,No,Male,0.402,19.699
s8193,106,Catholic,1,-1.186,0,-0.171,p5948,No,Male,-0.628,20.945
s8193,106,Catholic,1,-1.186,0,-0.171,p5949,Yes,Male,1.172,14.408
s8193,106,Catholic,1,-1.186,0,-0.171,p5950,No,Male,0.802,20.161
s8193,106,Catholic,1,-1.186,0,-0.171,p5951,No,Male,-0.898,15.639
s8193,106,Catholic,1,-1.186,0,-0.171,p5952,Yes,Male,0.032,17.554
s8193,106,Catholic,1,-1.186,0,-0.171,p5953,No,Male,0.582,17.143
s8193,106,Catholic,1,-1.186,0,-0.171,p5954,No,Male,0.572,18.91
s8193,106,Catholic,1,-1.186,0,-0.171,p5955,No,Male,-0.908,21.674
s8193,106,Catholic,1,-1.186,0,-0.171,p5956,Yes,Male,-0.688,9.681
s8193,106,Catholic,1,-1.186,0,-0.171,p5957,Yes,Male,-0.808,20.216
s8193,106,Catholic,1,-1.186,0,-0.171,p5958,No,Male,-0.338,15.235
s8193,106,Catholic,1,-1.186,0,-0.171,p5959,Yes,Male,-0.918,12.885
s8193,106,Catholic,1,-1.186,0,-0.171,p5960,No,Male,0.052,15.969
s8193,106,Catholic,1,-1.186,0,-0.171,p5961,No,Male,0.802,19.632
s8193,106,Catholic,1,-1.186,0,-0.171,p5962,No,Male,0.462,12.644
s8193,106,Catholic,1,-1.186,0,-0.171,p5963,Yes,Male,-0.348,10.102
s8193,106,Catholic,1,-1.186,0,-0.171,p5964,No,Male,-0.828,10.748
s8193,106,Catholic,1,-1.186,0,-0.171,p5965,Yes,Male,0.242,18.63
s8193,106,Catholic,1,-1.186,0,-0.171,p5966,No,Male,-0.108,17.734
s8193,106,Catholic,1,-1.186,0,-0.171,p5967,No,Male,0.492,18.406
s8193,106,Catholic,1,-1.186,0,-0.171,p5968,No,Male,-0.028,16.743
s8193,106,Catholic,1,-1.186,0,-0.171,p5969,No,Male,-0.438,16.939
s8193,106,Catholic,1,-1.186,0,-0.171,p5970,No,Male,0.322,24.993
s8193,106,Catholic,1,-1.186,0,-0.171,p5971,Yes,Male,-0.858,13.04
s8193,106,Catholic,1,-1.186,0,-0.171,p5972,No,Male,-0.468,16.311
s8193,106,Catholic,1,-1.186,0,-0.171,p5973,No,Male,-0.738,13.252
s8193,106,Catholic,1,-1.186,0,-0.171,p5974,No,Male,-0.458,13.981
s8193,106,Catholic,1,-1.186,0,-0.171,p5975,No,Male,0.422,15.969
s8193,106,Catholic,1,-1.186,0,-0.171,p5976,Yes,Male,-0.418,7.212
s8193,106,Catholic,1,-1.186,0,-0.171,p5977,No,Male,-0.378,5.189
s8193,106,Catholic,1,-1.186,0,-0.171,p5978,No,Male,-0.258,20.625
s8193,106,Catholic,1,-1.186,0,-0.171,p5979,No,Male,-0.008,17.594
s8193,106,Catholic,1,-1.186,0,-0.171,p5980,No,Male,-0.378,19.092
s8193,106,Catholic,1,-1.186,0,-0.171,p5981,No,Male,-0.178,10.985
s8193,106,Catholic,1,-1.186,0,-0.171,p5982,No,Male,-0.008,17.109
s8193,106,Catholic,1,-1.186,0,-0.171,p5983,Yes,Male,-1.588,13.276
s8193,106,Catholic,1,-1.186,0,-0.171,p5984,No,Male,-0.328,22.475
s8193,106,Catholic,1,-1.186,0,-0.171,p5985,No,Male,-0.008,22.079
s8193,106,Catholic,1,-1.186,0,-0.171,p5986,No,Male,-0.288,21.893
s8193,106,Catholic,1,-1.186,0,-0.171,p5987,No,Male,0.472,17.554
s8193,106,Catholic,1,-1.186,0,-0.171,p5988,No,Male,-0.618,12.674
s8193,106,Catholic,1,-1.186,0,-0.171,p5989,Yes,Male,-0.508,10.987
s8202,1436,Public,0.39,1.373,0,0.092,p5990,No,Male,-0.248,11.137
s8202,1436,Public,0.39,1.373,0,0.092,p5991,No,Female,-0.818,6.469
s8202,1436,Public,0.39,1.373,0,0.092,p5992,No,Male,1.312,24.107
s8202,1436,Public,0.39,1.373,0,0.092,p5993,No,Female,0.242,-2.832
s8202,1436,Public,0.39,1.373,0,0.092,p5994,No,Male,-0.298,13.651
s8202,1436,Public,0.39,1.373,0,0.092,p5995,No,Female,-0.648,7.709
s8202,1436,Public,0.39,1.373,0,0.092,p5996,Yes,Female,-0.188,1.062
s8202,1436,Public,0.39,1.373,0,0.092,p5997,No,Female,0.452,14.051
s8202,1436,Public,0.39,1.373,0,0.092,p5998,No,Female,-0.488,10.061
s8202,1436,Public,0.39,1.373,0,0.092,p5999,No,Female,0.972,24.993
s8202,1436,Public,0.39,1.373,0,0.092,p6000,No,Female,-0.148,2.165
s8202,1436,Public,0.39,1.373,0,0.092,p6001,No,Male,-0.918,16.59
s8202,1436,Public,0.39,1.373,0,0.092,p6002,No,Female,-0.538,18.113
s8202,1436,Public,0.39,1.373,0,0.092,p6003,No,Male,1.172,18.46
s8202,1436,Public,0.39,1.373,0,0.092,p6004,Yes,Female,-0.098,5.758
s8202,1436,Public,0.39,1.373,0,0.092,p6005,No,Male,1.282,24.421
s8202,1436,Public,0.39,1.373,0,0.092,p6006,No,Female,-0.278,14.518
s8202,1436,Public,0.39,1.373,0,0.092,p6007,No,Male,1.082,21.435
s8202,1436,Public,0.39,1.373,0,0.092,p6008,Yes,Female,0.212,3.445
s8202,1436,Public,0.39,1.373,0,0.092,p6009,Yes,Female,-0.718,16.791
s8202,1436,Public,0.39,1.373,0,0.092,p6010,No,Female,1.242,5.585
s8202,1436,Public,0.39,1.373,0,0.092,p6011,No,Male,0.582,8.439
s8202,1436,Public,0.39,1.373,0,0.092,p6012,No,Male,1.222,19.67
s8202,1436,Public,0.39,1.373,0,0.092,p6013,No,Female,-0.098,7.448
s8202,1436,Public,0.39,1.373,0,0.092,p6014,Yes,Female,-0.068,0.787
s8202,1436,Public,0.39,1.373,0,0.092,p6015,No,Male,0.092,15.89
s8202,1436,Public,0.39,1.373,0,0.092,p6016,No,Male,0.622,4.778
s8202,1436,Public,0.39,1.373,0,0.092,p6017,No,Female,0.762,8.796
s8202,1436,Public,0.39,1.373,0,0.092,p6018,No,Female,-0.188,6.546
s8202,1436,Public,0.39,1.373,0,0.092,p6019,No,Male,-0.548,14.841
s8202,1436,Public,0.39,1.373,0,0.092,p6020,Yes,Male,-1.168,2.783
s8202,1436,Public,0.39,1.373,0,0.092,p6021,No,Female,-0.138,5.286
s8202,1436,Public,0.39,1.373,0,0.092,p6022,No,Male,0.142,24.421
s8202,1436,Public,0.39,1.373,0,0.092,p6023,No,Male,-0.038,16.166
s8202,1436,Public,0.39,1.373,0,0.092,p6024,No,Female,-0.758,16.395
s8357,2070,Public,0.5,0.244,0,-0.101,p6025,No,Female,-0.898,7.387
s8357,2070,Public,0.5,0.244,0,-0.101,p6026,No,Male,-0.408,13.984
s8357,2070,Public,0.5,0.244,0,-0.101,p6027,No,Male,1.132,19.244
s8357,2070,Public,0.5,0.244,0,-0.101,p6028,No,Female,-1.288,7.075
s8357,2070,Public,0.5,0.244,0,-0.101,p6029,No,Female,0.382,11.736
s8357,2070,Public,0.5,0.244,0,-0.101,p6030,No,Female,0.042,12.51
s8357,2070,Public,0.5,0.244,0,-0.101,p6031,No,Female,0.682,1.017
s8357,2070,Public,0.5,0.244,0,-0.101,p6032,No,Female,0.182,18.33
s8357,2070,Public,0.5,0.244,0,-0.101,p6033,No,Male,-3.758,3.671
s8357,2070,Public,0.5,0.244,0,-0.101,p6034,No,Male,0.752,24.386
s8357,2070,Public,0.5,0.244,0,-0.101,p6035,No,Female,0.432,21.836
s8357,2070,Public,0.5,0.244,0,-0.101,p6036,No,Male,-0.498,22.359
s8357,2070,Public,0.5,0.244,0,-0.101,p6037,No,Female,-0.278,16.401
s8357,2070,Public,0.5,0.244,0,-0.101,p6038,No,Male,1.092,20.252
s8357,2070,Public,0.5,0.244,0,-0.101,p6039,No,Male,-0.678,15.547
s8357,2070,Public,0.5,0.244,0,-0.101,p6040,Yes,Male,-1.398,1.681
s8357,2070,Public,0.5,0.244,0,-0.101,p6041,No,Female,-0.068,14.133
s8357,2070,Public,0.5,0.244,0,-0.101,p6042,No,Female,0.202,20.013
s8357,2070,Public,0.5,0.244,0,-0.101,p6043,No,Male,0.062,20.403
s8357,2070,Public,0.5,0.244,0,-0.101,p6044,No,Male,0.912,10.242
s8357,2070,Public,0.5,0.244,0,-0.101,p6045,No,Male,-0.118,14.025
s8357,2070,Public,0.5,0.244,0,-0.101,p6046,No,Female,-0.288,7.647
s8357,2070,Public,0.5,0.244,0,-0.101,p6047,No,Female,1.422,17.342
s8357,2070,Public,0.5,0.244,0,-0.101,p6048,No,Female,0.852,8.145
s8357,2070,Public,0.5,0.244,0,-0.101,p6049,No,Female,-0.488,14.142
s8357,2070,Public,0.5,0.244,0,-0.101,p6050,No,Female,-0.338,22.129
s8357,2070,Public,0.5,0.244,0,-0.101,p6051,No,Male,-0.538,22.673
s8367,153,Public,0,1.793,0,0.032,p6052,No,Male,-0.228,15.936
s8367,153,Public,0,1.793,0,0.032,p6053,No,Female,-0.208,1.865
s8367,153,Public,0,1.793,0,0.032,p6054,Yes,Male,0.532,-2.832
s8367,153,Public,0,1.793,0,0.032,p6055,No,Female,0.662,2.122
s8367,153,Public,0,1.793,0,0.032,p6056,No,Male,-0.228,6.755
s8367,153,Public,0,1.793,0,0.032,p6057,No,Male,-1.078,0.725
s8367,153,Public,0,1.793,0,0.032,p6058,Yes,Male,-1.028,0.836
s8367,153,Public,0,1.793,0,0.032,p6059,No,Female,0.242,6.788
s8367,153,Public,0,1.793,0,0.032,p6060,No,Female,-0.048,8.454
s8367,153,Public,0,1.793,0,0.032,p6061,No,Male,1.462,4.192
s8367,153,Public,0,1.793,0,0.032,p6062,No,Female,-0.458,4.841
s8367,153,Public,0,1.793,0,0.032,p6063,No,Male,0.202,3.895
s8367,153,Public,0,1.793,0,0.032,p6064,No,Female,1.202,6.227
s8367,153,Public,0,1.793,0,0.032,p6065,No,Female,-0.668,3.935
s8477,1400,Public,0.24,-0.001,0,-0.19,p6066,No,Female,-0.308,10.036
s8477,1400,Public,0.24,-0.001,0,-0.19,p6067,No,Female,0.062,7.733
s8477,1400,Public,0.24,-0.001,0,-0.19,p6068,No,Male,-0.438,12.683
s8477,1400,Public,0.24,-0.001,0,-0.19,p6069,No,Female,-0.148,5.84
s8477,1400,Public,0.24,-0.001,0,-0.19,p6070,Yes,Female,-1.948,7.644
s8477,1400,Public,0.24,-0.001,0,-0.19,p6071,No,Female,-0.438,7.276
s8477,1400,Public,0.24,-0.001,0,-0.19,p6072,No,Male,-0.868,20.726
s8477,1400,Public,0.24,-0.001,0,-0.19,p6073,No,Female,-0.168,16.28
s8477,1400,Public,0.24,-0.001,0,-0.19,p6074,No,Female,0.752,20.716
s8477,1400,Public,0.24,-0.001,0,-0.19,p6075,Yes,Male,-0.368,4.986
s8477,1400,Public,0.24,-0.001,0,-0.19,p6076,No,Female,0.052,23.549
s8477,1400,Public,0.24,-0.001,0,-0.19,p6077,No,Male,-0.568,7.873
s8477,1400,Public,0.24,-0.001,0,-0.19,p6078,No,Male,0.082,10.776
s8477,1400,Public,0.24,-0.001,0,-0.19,p6079,No,Male,-0.168,21.179
s8477,1400,Public,0.24,-0.001,0,-0.19,p6080,Yes,Female,-2.298,1.138
s8477,1400,Public,0.24,-0.001,0,-0.19,p6081,No,Female,-0.468,5.671
s8477,1400,Public,0.24,-0.001,0,-0.19,p6082,No,Male,0.932,13.967
s8477,1400,Public,0.24,-0.001,0,-0.19,p6083,No,Female,0.812,20.73
s8477,1400,Public,0.24,-0.001,0,-0.19,p6084,No,Female,0.762,21.586
s8477,1400,Public,0.24,-0.001,0,-0.19,p6085,No,Female,0.732,13.676
s8477,1400,Public,0.24,-0.001,0,-0.19,p6086,Yes,Female,0.742,7.044
s8477,1400,Public,0.24,-0.001,0,-0.19,p6087,No,Female,0.202,9.743
s8477,1400,Public,0.24,-0.001,0,-0.19,p6088,No,Male,-0.398,16.305
s8477,1400,Public,0.24,-0.001,0,-0.19,p6089,No,Male,-0.708,16.646
s8477,1400,Public,0.24,-0.001,0,-0.19,p6090,No,Female,0.662,14.076
